Perfil de Temperatura
  x y T
 88.2745  88.2745  88.8497  89.9556  91.5224  93.4492  95.6076  97.8467      100
 88.2745  88.2745  88.8497  89.9556  91.5224  93.4492  95.6076  97.8467      100

     100      100      100      100      100      100      100      100      100
 98.0115  98.0115  98.1224  98.3343  98.6316  98.9898  99.3749  99.7379      100
 95.9335  95.9335  96.1507  96.5667   97.151  97.8582  98.6266  99.3756      100
  93.925   93.925    94.24  94.8436  95.6934  96.7265  97.8602  98.9919      100
   92.13    92.13  92.5296  93.2961  94.3773   95.697   97.156  98.6354      100
 90.6707  90.6707  91.1378  92.0345  93.3014   94.852  96.5754  98.3403      100
 89.6429  89.6429  90.1571  91.1446  92.5412  94.2538  96.1635  98.1305      100
 89.1124  89.1124  89.6507  90.6849  92.1482  93.9442  95.9501  98.0218      100
 89.1124  89.1124  89.6507  90.6849  92.1482  93.9442  95.9501  98.0218      100

     100      100      100      100      100      100      100      100      100
 98.1779  98.1779  98.2814  98.4792  98.7558  99.0881  99.4429  99.7726      100
 96.2588  96.2588  96.4618  96.8499   97.394  98.0504  98.7596  99.4436      100
  94.395   94.395  94.6893  95.2526  96.0443  97.0041  98.0523    99.09      100
 92.7239  92.7239  93.0973   93.813  94.8209  96.0478  97.3987  98.7595      100
 91.3625  91.3625  91.7991  92.6366   93.818  95.2606  96.8581  98.4848      100
 90.4024  90.4024  90.8831  91.8056  93.1084  94.7024  96.4739  98.2892      100
 89.9064  89.9064  90.4098  91.3759  92.7412  94.4132  96.2746  98.1876      100
 89.9064  89.9064  90.4098  91.3759  92.7412  94.4132  96.2746  98.1876      100

     100      100      100      100      100      100      100      100      100
 98.3356  98.3356  98.4321  98.6163  98.8736  99.1812  99.5073  99.8055      100
 96.5671  96.5671  96.7565  97.1181  97.6242  98.2325  98.8856   99.508      100
 94.8403  94.8403  95.1149  95.6402  96.3768  97.2671  98.2342   99.183      100
 93.2866  93.2866  93.6353  94.3027  95.2411  96.3801  97.6286   98.877      100
  92.018   92.018  92.4258  93.2071  94.3075  95.6477   97.126  98.6217      100
  91.122   91.122  91.5711  92.4319  93.6458  95.1274  96.7679  98.4394      100
 90.6589  90.6589   91.129  92.0307   93.303  94.8576  96.5821  98.3448      100
 90.6589  90.6589   91.129  92.0307   93.303  94.8576  96.5821  98.3448      100

     100      100      100      100      100      100      100      100      100
 98.4849  98.4849  98.5749  98.7463  98.9851  99.2694  99.5683  99.8367      100
 96.8592  96.8592  97.0357  97.3723  97.8422  98.4049  99.0049  99.5689      100
 95.2622  95.2622  95.5182  96.0073  96.6918  97.5162  98.4066  99.2711      100
 93.8198  93.8198   94.145  94.7667  95.6392  96.6949  97.8465  98.9883      100
 92.6391  92.6391  93.0195  93.7476  94.7712  96.0144  97.3797  98.7514      100
  91.804   91.804  92.2229  93.0253  94.1549    95.53  97.0465  98.5818      100
 91.3718  91.3718  91.8106  92.6512  93.8354  95.2786  96.8734  98.4936      100
 91.3718  91.3718  91.8106  92.6512  93.8354  95.2786  96.8734  98.4936      100

     100      100      100      100      100      100      100      100      100
 98.6264  98.6264  98.7101  98.8694  99.0907  99.3529  99.6261  99.8663      100
 97.1359  97.1359  97.3002  97.6131  98.0488  98.5683  99.1179  99.6267      100
 95.6619  95.6619  95.9003  96.3551  96.9902  97.7522  98.5698  99.3545      100
  94.325   94.325  94.6279  95.2063  96.0163  96.9931  98.0528  99.0938      100
 93.2277  93.2277  93.5821  94.2598  95.2106  96.3619  97.6201  98.8742      100
 92.4502  92.4502  92.8406  93.5876  94.6373  95.9115  97.3104  98.7167      100
 92.0475  92.0475  92.4564  93.2391  94.3397  95.6774  97.1493  98.6347      100
 92.0475  92.0475  92.4564  93.2391  94.3397  95.6774  97.1493  98.6347      100

     100      100      100      100      100      100      100      100      100
 98.7605  98.7605  98.8383  98.9861  99.1908  99.4321  99.6809  99.8942      100
  97.398   97.398  97.5508  97.8412  98.2445   98.723   99.225  99.6814      100
 96.0406  96.0406  96.2624  96.6847   97.273  97.9757  98.7245  99.4336      100
 94.8037  94.8037  95.0855  95.6229  96.3736  97.2757  98.2483  99.1937      100
 93.7853  93.7853  94.1152   94.745  95.6269  96.6911  97.8478  98.9906      100
 93.0624  93.0624  93.4259  94.1204  95.0944  96.2729  97.5605  98.8445      100
 92.6876  92.6876  93.0684  93.7962  94.8176  96.0553  97.4108  98.7683      100
 92.6876  92.6876  93.0684  93.7962  94.8176  96.0553  97.4108  98.7683      100

     100      100      100      100      100      100      100      100      100
 98.8875  98.8875  98.9597  99.0966  99.2856   99.507  99.7327  99.9207      100
 97.6464  97.6464  97.7882  98.0573  98.4299  98.8696  99.3264  99.7332      100
 96.3994  96.3994  96.6054  96.9969  97.5408  98.1875   98.871  99.5085      100
 95.2572  95.2572   95.519  96.0175  96.7122  97.5434  98.4335  99.2883      100
 94.3137  94.3137  94.6203  95.2048  96.0213   97.003  98.0636  99.1009      100
 93.6426  93.6426  93.9805  94.6252  95.5274  96.6154  97.7974  98.9656      100
 93.2942  93.2942  93.6482   94.324  95.2704  96.4134  97.6585  98.8949      100
 93.2942  93.2942  93.6482   94.324  95.2704  96.4134  97.6585  98.8949      100

     100      100      100      100      100      100      100      100      100
 99.0078  99.0078  99.0747  99.2013  99.3754   99.578  99.7819  99.9458      100
 97.8817  97.8817  98.0131  98.2621  98.6055  99.0085  99.4225  99.7823      100
 96.7394  96.7394  96.9303  97.2927  97.7946  98.3882  99.0099  99.5794      100
 95.6869  95.6869  95.9297  96.3914  97.0329   97.797   98.609   99.378      100
 94.8144  94.8144  95.0988  95.6404   96.395  97.2985   98.268  99.2053      100
 94.1923  94.1923  94.5059  95.1035  95.9377  96.9398  98.0219  99.0803      100
  93.869   93.869  94.1976  94.8241  95.6995  96.7526  97.8932  99.0148      100
  93.869   93.869  94.1976  94.8241  95.6995  96.7526  97.8932  99.0148      100

     100      100      100      100      100      100      100      100      100
 99.1218  99.1218  99.1837  99.3005  99.4605  99.6453  99.8284  99.9696      100
 98.1047  98.1047  98.2262  98.4561   98.772  99.1401  99.5135  99.8289      100
 97.0615  97.0615  97.2382   97.573   98.035  98.5783  99.1414  99.6466      100
 96.0941  96.0941  96.3189  96.7456  97.3368  98.0373  98.7752  99.4629      100
 95.2887  95.2887  95.5523  96.0531  96.7491  97.5784  98.4617  99.3043      100
 94.7132  94.7132  95.0038  95.5567  96.3265  97.2472  98.2345   99.189      100
 94.4136  94.4136  94.7182   95.298  96.1059   97.074  98.1155  99.1284      100
 94.4136  94.4136  94.7182   95.298  96.1059   97.074  98.1155  99.1284      100

     100      100      100      100      100      100      100      100      100
 99.2298  99.2298  99.2869  99.3944  99.5411  99.7091  99.8725  99.9922      100
 98.3159  98.3159  98.4282  98.6399  98.9296  99.2648  99.5998  99.8729      100
 97.3667  97.3667    97.53  97.8385  98.2628  98.7584   99.266  99.7103      100
 96.4798  96.4798  96.6877  97.0813  97.6247   98.265  98.9327  99.5434      100
 95.7382  95.7382  95.9819  96.4442  97.0845  97.8437  98.6452  99.3981      100
 95.2067  95.2067  95.4755  95.9861  96.6948  97.5385   98.436  99.2919      100
 94.9297  94.9297  95.2115   95.747  96.4911  97.3786  98.3262  99.2361      100
 94.9297  94.9297  95.2115   95.747  96.4911  97.3786  98.3262  99.2361      100

     100      100      100      100      100      100      100      100      100
 99.3321  99.3321  99.3847  99.4835  99.6174  99.7695  99.9143  100.014      100
 98.5161  98.5161  98.6195   98.814   99.079  99.3829  99.6815  99.9147      100
 97.6559  97.6559  97.8064  98.0901  98.4786  98.9291   99.384  99.7706      100
 96.8454  96.8454   97.037  97.3993  97.8975  98.4807  99.0819  99.6197      100
 96.1641  96.1641   96.389  96.8147  97.4024   98.095  98.8191  99.4869      100
 95.6743  95.6743  95.9225  96.3929  97.0438  97.8144  98.6269  99.3895      100
 95.4186  95.4186  95.6788  96.1724   96.856  97.6671  98.5258  99.3381      100
 95.4186  95.4186  95.6788  96.1724   96.856  97.6671  98.5258  99.3381      100

     100      100      100      100      100      100      100      100      100
 99.4291  99.4291  99.4774  99.5678  99.6898  99.8267  99.9539  100.034      100
 98.7057  98.7057  98.8007   98.979  99.2205  99.4948  99.7589  99.9543      100
 97.9299  97.9299  98.0682  98.3285  98.6831  99.0907  99.4959  99.8278      100
 97.1917  97.1917  97.3681  97.7006   98.156  98.6851  99.2233  99.6919      100
 96.5676  96.5676  96.7747  97.1658  97.7035  98.3331  98.9838  99.5711      100
 96.1174  96.1174   96.346  96.7784  97.3745  98.0759  98.8078  99.4819      100
 95.8819  95.8819  96.1217  96.5754  97.2018  97.9405  98.7149  99.4348      100
 95.8819  95.8819  96.1217  96.5754  97.2018  97.9405  98.7149  99.4348      100

     100      100      100      100      100      100      100      100      100
  99.521   99.521  99.5652  99.6478  99.7584  99.8809  99.9914  100.053      100
 98.8854  98.8854  98.9725  99.1353  99.3546  99.6008  99.8322  99.9917      100
 98.1894  98.1894  98.3164  98.5543  98.8768  99.2439  99.6018  99.8819      100
 97.5198  97.5198  97.6817  97.9861  98.4009  98.8787  99.3572  99.7604      100
 96.9499  96.9499  97.1401  97.4984  97.9889  98.5587  99.1399  99.6509      100
 96.5372  96.5372  96.7473  97.1437  97.6878  98.3236  98.9792  99.5695      100
 96.3208  96.3208  96.5412  96.9573  97.5294  98.1995  98.8941  99.5263      100
 96.3208  96.3208  96.5412  96.9573  97.5294  98.1995  98.8941  99.5263      100

     100      100      100      100      100      100      100      100      100
  99.608   99.608  99.6484  99.7235  99.8233  99.9322  100.027  100.071      100
 99.0556  99.0556  99.1352  99.2834  99.4817  99.7013  99.9017  100.027      100
 98.4354  98.4354  98.5515  98.7683  99.0604  99.3891  99.7022  99.9332      100
 97.8307  97.8307  97.9789  98.2566  98.6329  99.0622  99.4842  99.8252      100
 97.3122  97.3122  97.4864  97.8136  98.2592  98.7725  99.2877  99.7264      100
 96.9349  96.9349  97.1275  97.4897  97.9847  98.5583  99.1415  99.6525      100
 96.7367  96.7367  96.9388  97.3192  97.8398   98.445  99.0639  99.6131      100
 96.7367  96.7367  96.9388  97.3192  97.8398   98.445  99.0639  99.6131      100

     100      100      100      100      100      100      100      100      100
 99.6905  99.6905  99.7272  99.7953  99.8849  99.9809  100.061  100.088      100
 99.2169  99.2169  99.2894  99.4238  99.6021  99.7964  99.9676  100.061      100
 98.6684  98.6684  98.7742  98.9711  99.2343  99.5266  99.7974  99.9819      100
 98.1253  98.1253  98.2605  98.5129  98.8528   99.236  99.6044  99.8867      100
 97.6554  97.6554  97.8144  98.1122  98.5154   98.975  99.4279   99.798      100
 97.3118  97.3118  97.4877  97.8176  98.2659  98.7807  99.2954  99.7311      100
 97.1308  97.1308  97.3155  97.6621  98.1339  98.6775  99.2248  99.6953      100
 97.1308  97.1308  97.3155  97.6621  98.1339  98.6775  99.2248  99.6953      100

     100      100      100      100      100      100      100      100      100
 99.7686  99.7686  99.8019  99.8632  99.9432  100.027  100.092  100.105      100
 99.3697  99.3697  99.4354  99.5567  99.7161  99.8866   100.03  100.093      100
 98.8892  98.8892  98.9853  99.1632  99.3991  99.6569  99.8875  100.028      100
 98.4044  98.4044  98.5272  98.7557  99.0611  99.4007  99.7183  99.9449      100
 97.9806  97.9806  98.1253  98.3951  98.7581  99.1669  99.5606  99.8659      100
 97.6689  97.6689   97.829  98.1283  98.5324  98.9914  99.4411  99.8056      100
 97.5042  97.5042  97.6724  97.9869  98.4125  98.8978  99.3772  99.7732      100
 97.5042  97.5042  97.6724  97.9869  98.4125  98.8978  99.3772  99.7732      100

     100      100      100      100      100      100      100      100      100
 99.8427  99.8427  99.8727  99.9276  99.9984  100.071  100.123   100.12      100
 99.5145  99.5145  99.5739  99.6827  99.8242  99.9721  100.089  100.123      100
 99.0984  99.0984  99.1852  99.3452  99.5552  99.7803  99.9729  100.072      100
 98.6688  98.6688    98.78  98.9858  99.2584  99.5567  99.8263      100      100
 98.2887  98.2887  98.4198  98.6632   98.988  99.3487  99.6864  99.9302      100
 98.0072  98.0072  98.1524  98.4227  98.7849  99.1911  99.5792  99.8761      100
  97.858   97.858  98.0105  98.2947  98.6765  99.1066  99.5216   99.847      100
  97.858   97.858  98.0105  98.2947  98.6765  99.1066  99.5216   99.847      100

     100      100      100      100      100      100      100      100      100
 99.9128  99.9128  99.9397  99.9887  100.051  100.112  100.151  100.135      100
 99.6517  99.6517   99.705  99.8021  99.9266  100.053  100.145  100.152      100
 99.2967  99.2967  99.3747  99.5176  99.7031  99.8973  100.054  100.113      100
 98.9194  98.9194  99.0195  99.2038  99.4454  99.7046  99.9285  100.052      100
 98.5806  98.5806  98.6988  98.9172  99.2059   99.521  99.8055   99.991      100
 98.3278  98.3278  98.4588  98.7016  99.0242  99.3802  99.7101   99.943      100
 98.1932  98.1932  98.3309  98.5863  98.9267  99.3044  99.6584  99.9169      100
 98.1932  98.1932  98.3309  98.5863  98.9267  99.3044  99.6584  99.9169      100

     100      100      100      100      100      100      100      100      100
 99.9793  99.9793  100.003  100.046    100.1  100.151  100.178  100.149      100
 99.7817  99.7817  99.8292  99.9151  100.024   100.13  100.198  100.179      100
 99.4845  99.4845  99.5542   99.681  99.8433  100.008   100.13  100.152      100
 99.1568  99.1568  99.2464  99.4103  99.6226  99.8446  100.025  100.102      100
 98.8573  98.8573  98.9632  99.1579  99.4123  99.6842  99.9184  100.049      100
 98.6315  98.6315  98.7492  98.9658  99.2508  99.5594  99.8341  100.006      100
 98.5108  98.5108  98.6345  98.8626  99.1637  99.4918   99.788  99.9831      100
 98.5108  98.5108  98.6345  98.8626  99.1637  99.4918   99.788  99.9831      100

     100      100      100      100      100      100      100      100      100
 100.042  100.042  100.063  100.101  100.147  100.188  100.204  100.162      100
 99.9049  99.9049   99.947  100.022  100.115  100.202  100.248  100.204      100
 99.6624  99.6624  99.7243  99.8358  99.9761  100.113  100.203  100.189      100
 99.3817  99.3817  99.4614   99.606  99.7904  99.9774  100.117  100.149      100
 99.1193  99.1193  99.2138  99.3859  99.6079  99.8389  100.025  100.103      100
 98.9193  98.9193  99.0242  99.2162  99.4656  99.7293  99.9515  100.066      100
 98.8117  98.8117  98.9221  99.1244  99.3883  99.6693  99.9109  100.046      100
 98.8117  98.8117  98.9221  99.1244  99.3883  99.6693  99.9109  100.046      100

     100      100      100      100      100      100      100      100      100
 100.102  100.102   100.12  100.153  100.192  100.224  100.229  100.174      100
 100.022  100.022  100.058  100.124  100.203  100.271  100.296  100.229      100
  99.831   99.831  99.8854  99.9825  100.102  100.213  100.272  100.224      100
 99.5948  99.5948  99.6651  99.7914  99.9495  100.103  100.204  100.193      100
 99.3677  99.3677  99.4511  99.6019  99.7932  99.9854  100.127  100.155      100
  99.192   99.192  99.2849  99.4534  99.6691  99.8901  100.063  100.123      100
 99.0968  99.0968  99.1946  99.3725  99.6011  99.8376  100.027  100.105      100
 99.0968  99.0968  99.1946  99.3725  99.6011  99.8376  100.027  100.105      100

     100      100      100      100      100      100      100      100      100
 100.158  100.158  100.175  100.202  100.234  100.257  100.252  100.186      100
 100.132  100.132  100.164   100.22  100.285  100.336  100.341  100.252      100
 99.9908  99.9908  100.038  100.122  100.221  100.307  100.337  100.258      100
 99.7968  99.7968  99.8582  99.9671    100.1  100.222  100.287  100.235      100
  99.603   99.603   99.676  99.8066  99.9688  100.124  100.223  100.204      100
 99.4503  99.4503  99.5318  99.6782  99.8619  100.043  100.168  100.177      100
  99.367   99.367  99.4529  99.6075  99.8027   99.997  100.138  100.162      100
  99.367   99.367  99.4529  99.6075  99.8027   99.997  100.138  100.162      100

     100      100      100      100      100      100      100      100      100
 100.212  100.212  100.226  100.249  100.274  100.289  100.273  100.197      100
 100.237  100.237  100.264  100.311  100.363  100.398  100.384  100.274      100
 100.142  100.142  100.183  100.253  100.334  100.396  100.399  100.289      100
 99.9881  99.9881  100.041  100.134  100.243  100.335  100.365  100.275      100
 99.8259  99.8259  99.8891  100.001  100.135  100.256  100.314  100.251      100
 99.6951  99.6951  99.7658  99.8912  100.045  100.187  100.268  100.228      100
 99.6229  99.6229  99.6975  99.8302  99.9937  100.148  100.242  100.215      100
 99.6229  99.6229  99.6975  99.8302  99.9937  100.148  100.242  100.215      100

     100      100      100      100      100      100      100      100      100
 100.263  100.263  100.274  100.293  100.312  100.319  100.294  100.208      100
 100.336  100.336  100.359  100.398  100.437  100.457  100.424  100.294      100
 100.286  100.286   100.32  100.378  100.441  100.481  100.457  100.319      100
 100.169  100.169  100.214  100.291  100.378  100.442  100.439  100.313      100
 100.037  100.037  100.091  100.184  100.293   100.38    100.4  100.295      100
 99.9271  99.9271  99.9875  100.093  100.218  100.324  100.363  100.277      100
 99.8654  99.8654  99.9293  100.041  100.175  100.291  100.341  100.266      100
 99.8654  99.8654  99.9293  100.041  100.175  100.291  100.341  100.266      100

     100      100      100      100      100      100      100      100      100
 100.311  100.311   100.32  100.335  100.348  100.347  100.314  100.218      100
  100.43   100.43  100.449  100.479  100.507  100.512  100.463  100.314      100
 100.421  100.421   100.45  100.496  100.542  100.561  100.513  100.347      100
 100.341  100.341  100.378  100.441  100.506  100.543  100.509  100.349      100
 100.237  100.237  100.282  100.358  100.442  100.498  100.482  100.337      100
 100.147  100.147  100.198  100.284  100.382  100.454  100.453  100.322      100
 100.095  100.095  100.149  100.241  100.346  100.427  100.435  100.314      100
 100.095  100.095  100.149  100.241  100.346  100.427  100.435  100.314      100

     100      100      100      100      100      100      100      100      100
 100.356  100.356  100.364  100.375  100.382  100.374  100.332  100.227      100
 100.519  100.519  100.534  100.557  100.574  100.565  100.499  100.333      100
  100.55   100.55  100.573  100.608  100.639  100.637  100.565  100.374      100
 100.504  100.504  100.534  100.582  100.628  100.639  100.575  100.383      100
 100.427  100.427  100.464  100.523  100.584   100.61  100.559  100.376      100
 100.355  100.355  100.397  100.465  100.537  100.576  100.538  100.366      100
 100.313  100.313  100.357  100.431  100.509  100.555  100.524  100.359      100
 100.313  100.313  100.357  100.431  100.509  100.555  100.524  100.359      100

     100      100      100      100      100      100      100      100      100
   100.4    100.4  100.405  100.412  100.414  100.399   100.35  100.236      100
 100.604  100.604  100.615   100.63  100.637  100.615  100.534   100.35      100
 100.672  100.672  100.689  100.714   100.73  100.709  100.615    100.4      100
 100.658  100.658  100.681  100.716  100.743   100.73  100.638  100.415      100
 100.607  100.607  100.635   100.68  100.718  100.716  100.632  100.414      100
 100.552  100.552  100.585  100.637  100.684  100.693  100.618  100.407      100
 100.519  100.519  100.554   100.61  100.663  100.677  100.608  100.402      100
 100.519  100.519  100.554   100.61  100.663  100.677  100.608  100.402      100

     100      100      100      100      100      100      100      100      100
  100.44   100.44  100.444  100.448  100.445  100.423  100.367  100.245      100
 100.684  100.684  100.691    100.7  100.697  100.662  100.566  100.367      100
 100.788  100.788    100.8  100.815  100.816  100.777  100.662  100.424      100
 100.804  100.804  100.821  100.844  100.852  100.817  100.698  100.445      100
 100.777  100.777  100.798  100.828  100.845  100.817  100.702  100.449      100
 100.739  100.739  100.764    100.8  100.824  100.803  100.694  100.446      100
 100.715  100.715  100.741   100.78  100.808  100.792  100.688  100.443      100
 100.715  100.715  100.741   100.78  100.808  100.792  100.688  100.443      100

     100      100      100      100      100      100      100      100      100
 100.479  100.479  100.481  100.481  100.473  100.446  100.383  100.253      100
  100.76   100.76  100.764  100.766  100.753  100.707  100.597  100.383      100
 100.897  100.897  100.905   100.91  100.898  100.842  100.707  100.447      100
 100.943  100.943  100.953  100.964  100.955  100.898  100.754  100.474      100
 100.938  100.938  100.952  100.968  100.965  100.912  100.768  100.483      100
 100.916  100.916  100.933  100.954  100.956  100.908  100.767  100.483      100
   100.9    100.9  100.918  100.941  100.947  100.901  100.763  100.481      100
   100.9    100.9  100.918  100.941  100.947  100.901  100.763  100.481      100

     100      100      100      100      100      100      100      100      100
 100.516  100.516  100.516  100.513  100.501  100.468  100.397   100.26      100
 100.831  100.831  100.832  100.828  100.807  100.749  100.627  100.398      100
 101.001  101.001  101.004      101  100.975  100.903  100.749  100.468      100
 101.074  101.074  101.079  101.078  101.053  100.976  100.808  100.502      100
 101.091  101.091  101.098  101.101  101.079  101.002   100.83  100.515      100
 101.084  101.084  101.093    101.1  101.081  101.007  100.835  100.518      100
 101.075  101.075  101.086  101.094  101.078  101.005  100.835  100.518      100
 101.075  101.075  101.086  101.094  101.078  101.005  100.835  100.518      100

     100      100      100      100      100      100      100      100      100
 100.551  100.551  100.549  100.544  100.527  100.488  100.412  100.268      100
 100.899  100.899  100.898  100.887  100.858  100.789  100.654  100.412      100
 101.099  101.099  101.098  101.086  101.048  100.961   100.79  100.489      100
 101.198  101.198  101.198  101.186  101.146  101.049  100.859  100.528      100
 101.236  101.236  101.237  101.227  101.187  101.088  100.889  100.545      100
 101.243  101.243  101.245  101.238    101.2    101.1    100.9  100.551      100
 101.242  101.242  101.245  101.238  101.202  101.103  100.903  100.553      100
 101.242  101.242  101.245  101.238  101.202  101.103  100.903  100.553      100

     100      100      100      100      100      100      100      100      100
 100.584  100.584  100.581  100.572  100.551  100.508  100.425  100.275      100
 100.964  100.964  100.959  100.944  100.906  100.827  100.681  100.425      100
 101.192  101.192  101.187  101.167  101.118  101.016  100.828  100.508      100
 101.316  101.316   101.31  101.289  101.234  101.119  100.907  100.552      100
 101.373  101.373  101.368  101.346   101.29  101.169  100.945  100.573      100
 101.394  101.394  101.389  101.369  101.312  101.189  100.962  100.583      100
 101.399  101.399  101.395  101.375  101.319  101.196  100.967  100.586      100
 101.399  101.399  101.395  101.375  101.319  101.196  100.967  100.586      100

     100      100      100      100      100      100      100      100      100
 100.615  100.615  100.611  100.599  100.575  100.526  100.438  100.281      100
 101.025  101.025  101.018  100.997  100.951  100.863  100.706  100.438      100
 101.281  101.281  101.271  101.244  101.184  101.068  100.864  100.527      100
 101.427  101.427  101.417  101.386  101.317  101.184  100.952  100.575      100
 101.503  101.503  101.492   101.46  101.387  101.245  100.998  100.601      100
 101.536  101.536  101.526  101.493  101.419  101.274   101.02  100.612      100
 101.548  101.548  101.538  101.505  101.431  101.284  101.028  100.617      100
 101.548  101.548  101.538  101.505  101.431  101.284  101.028  100.617      100

     100      100      100      100      100      100      100      100      100
 100.644  100.644  100.639  100.625  100.597  100.544   100.45  100.287      100
 101.083  101.083  101.073  101.047  100.994  100.897  100.729   100.45      100
 101.364  101.364  101.351  101.316  101.246  101.117  100.898  100.544      100
 101.533  101.533  101.518  101.478  101.396  101.247  100.995  100.597      100
 101.626  101.626   101.61  101.567  101.479  101.318  101.049  100.626      100
 101.672  101.672  101.655  101.611   101.52  101.353  101.075   100.64      100
  101.69   101.69  101.673  101.628  101.536  101.368  101.086  100.646      100
  101.69   101.69  101.673  101.628  101.536  101.368  101.086  100.646      100

     100      100      100      100      100      100      100      100      100
 100.673  100.673  100.666   100.65  100.618   100.56  100.461  100.293      100
 101.138  101.138  101.125  101.095  101.035   100.93  100.752  100.462      100
 101.443  101.443  101.427  101.385  101.305  101.164   100.93  100.561      100
 101.633  101.633  101.613  101.565  101.471  101.306  101.036  100.618      100
 101.743  101.743  101.721  101.668  101.566  101.387  101.096  100.651      100
   101.8    101.8  101.778  101.722  101.615  101.429  101.127  100.667      100
 101.824  101.824  101.801  101.745  101.636  101.447   101.14  100.674      100
 101.824  101.824  101.801  101.745  101.636  101.447   101.14  100.674      100

     100      100      100      100      100      100      100      100      100
 100.699  100.699  100.691  100.673  100.638  100.576  100.472  100.299      100
  101.19   101.19  101.175   101.14  101.074   100.96  100.773  100.472      100
 101.519  101.519  101.498  101.451  101.361  101.208  100.961  100.576      100
 101.728  101.728  101.704  101.647  101.541  101.362  101.075  100.638      100
 101.853  101.853  101.827  101.764  101.648  101.452  101.141  100.674      100
 101.921  101.921  101.894  101.828  101.706  101.501  101.177  100.693      100
 101.951  101.951  101.922  101.855  101.731  101.521  101.192  100.701      100
 101.951  101.951  101.922  101.855  101.731  101.521  101.192  100.701      100

     100      100      100      100      100      100      100      100      100
 100.724  100.724  100.715  100.695  100.656  100.591  100.483  100.304      100
 101.239  101.239  101.222  101.183  101.111  100.989  100.793  100.483      100
  101.59   101.59  101.566  101.513  101.414   101.25   100.99  100.591      100
 101.818  101.818   101.79  101.726  101.609  101.415  101.112  100.657      100
 101.958  101.958  101.927  101.856  101.726  101.514  101.184  100.695      100
 102.036  102.036  102.004  101.928  101.792  101.568  101.224  100.717      100
 102.071  102.071  102.037   101.96  101.821  101.592  101.241  100.726      100
 102.071  102.071  102.037   101.96  101.821  101.592  101.241  100.726      100

     100      100      100      100      100      100      100      100      100
 100.748  100.748  100.738  100.715  100.674  100.605  100.492  100.309      100
 101.285  101.285  101.267  101.223  101.146  101.017  100.812  100.492      100
 101.657  101.657  101.631  101.571  101.465   101.29  101.017  100.605      100
 101.903  101.903  101.871    101.8  101.672  101.465  101.146  100.675      100
 102.057  102.057  102.022  101.942    101.8  101.572  101.225  100.716      100
 102.145  102.145  102.108  102.023  101.873  101.633  101.268  100.739      100
 102.185  102.185  102.146  102.059  101.906   101.66  101.288  100.749      100
 102.185  102.185  102.146  102.059  101.906   101.66  101.288  100.749      100

     100      100      100      100      100      100      100      100      100
 100.771  100.771   100.76  100.735  100.691  100.618  100.501  100.314      100
  101.33   101.33  101.309  101.262  101.179  101.043   100.83  100.502      100
 101.721  101.721  101.692  101.627  101.512  101.328  101.043  100.619      100
 101.984  101.984  101.949   101.87  101.732  101.513  101.179  100.692      100
 102.151  102.151  102.112  102.024  101.871  101.628  101.263  100.736      100
 102.249  102.249  102.206  102.113   101.95  101.694   101.31  100.761      100
 102.293  102.293   102.25  102.153  101.986  101.723  101.332  100.772      100
 102.293  102.293   102.25  102.153  101.986  101.723  101.332  100.772      100

     100      100      100      100      100      100      100      100      100
 100.792  100.792   100.78  100.754  100.707  100.631   100.51  100.318      100
 101.371  101.371  101.349  101.298   101.21  101.068  100.847   100.51      100
 101.781  101.781   101.75  101.679  101.557  101.363  101.068  100.631      100
  102.06   102.06  102.022  101.936  101.789  101.558  101.211  100.707      100
  102.24   102.24  102.197  102.101  101.937   101.68  101.299  100.754      100
 102.346  102.346    102.3  102.198  102.023  101.751   101.35  100.781      100
 102.395  102.395  102.347  102.242  102.063  101.784  101.374  100.793      100
 102.395  102.395  102.347  102.242  102.063  101.784  101.374  100.793      100

     100      100      100      100      100      100      100      100      100
 100.812  100.812    100.8  100.771  100.722  100.643  100.518  100.322      100
 101.411  101.411  101.387  101.333   101.24  101.091  100.863  100.519      100
 101.839  101.839  101.804  101.729    101.6  101.397  101.091  100.643      100
 102.133  102.133  102.091  101.999  101.843  101.601   101.24  100.723      100
 102.325  102.325  102.278  102.175      102   101.73  101.334  100.772      100
 102.439  102.439  102.389  102.278  102.092  101.806  101.388  100.801      100
 102.492  102.492   102.44  102.326  102.135  101.841  101.413  100.814      100
 102.492  102.492   102.44  102.326  102.135  101.841  101.413  100.814      100

     100      100      100      100      100      100      100      100      100
 100.832  100.832  100.818  100.788  100.736  100.654  100.526  100.326      100
 101.449  101.449  101.423  101.365  101.268  101.113  100.879  100.526      100
 101.893  101.893  101.856  101.776  101.641  101.429  101.114  100.654      100
 102.201  102.201  102.157  102.059  101.895  101.641  101.268  100.737      100
 102.405  102.405  102.354  102.244   102.06  101.777  101.366  100.789      100
 102.527  102.527  102.473  102.355  102.158  101.858  101.424  100.819      100
 102.584  102.584  102.528  102.406  102.203  101.895  101.451  100.833      100
 102.584  102.584  102.528  102.406  102.203  101.895  101.451  100.833      100

     100      100      100      100      100      100      100      100      100
  100.85   100.85  100.835  100.804   100.75  100.665  100.534   100.33      100
 101.484  101.484  101.457  101.396  101.294  101.134  100.893  100.534      100
 101.944  101.944  101.906  101.821  101.679   101.46  101.135  100.665      100
